,Position,Salary Estimate,Rating,Organization,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
894,Data Analyst,₹274K - ₹650K (Glassdoor Est.),4.0,"Applied Materials Inc.
4.0",Bangalore,-1,10000+ Employees,1967,Company - Public,Electrical & Electronic Manufacturing,Manufacturing,$10+ billion (USD),-1
895,Data Analyst,₹274K - ₹650K (Glassdoor Est.),4.0,"Dassault Systèmes
4.0",Bangalore,-1,10000+ Employees,1981,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),-1
896,DATA MODELER – MARIA DB / CASSANDRA,₹274K - ₹650K (Glassdoor Est.),4.5,"Careator Technologies
4.5",India,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
897,Eminent Scientists/ Technologist,₹274K - ₹650K (Glassdoor Est.),4.1,"CSIR
4.1",India,-1,1001 to 5000 Employees,-1,Other Organization,Accounting,Accounting & Legal,$1 to $2 billion (USD),-1
898,Eminent Scientists/ Technologist,₹274K - ₹650K (Glassdoor Est.),4.1,"CSIR
4.1",India,-1,-1,-1,-1,-1,-1,-1,-1
899,B2B Digital Marketing Data Analyst,₹274K - ₹650K (Glassdoor Est.),4.5,"Happy Marketer
4.5",India,-1,51 to 200 Employees,2009,Company - Private,Advertising & Marketing,Business Services,$5 to $10 million (USD),-1
900,Data Engineer - SPARK,₹274K - ₹650K (Glassdoor Est.),4.5,"Ideas2IT Technologies
4.5",Chennai,-1,201 to 500 Employees,2009,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
901,SR ANALYTICS DATA MODELER / ARCHITECT,₹274K - ₹650K (Glassdoor Est.),3.7,"Micron Technology
3.7",Hyderābād,-1,10000+ Employees,1978,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
902,Data Sciences Manager,₹274K - ₹650K (Glassdoor Est.),4.3,"ADCI - Karnataka
4.3",Bangalore,-1,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD),-1
903,Data Sciences Manager,₹274K - ₹650K (Glassdoor Est.),4.3,"ADCI - Karnataka
4.3",Bangalore,-1,-1,-1,-1,-1,-1,-1,-1
904,Principal Engineer - Data Engineering,₹274K - ₹650K (Glassdoor Est.),4.3,"Zeta
4.3",Bangalore,-1,501 to 1000 Employees,2015,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
905,Data Analyst,₹274K - ₹650K (Glassdoor Est.),4.0,"Prevalent AI
4.0",Cochin,-1,Unknown,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
906,Data Science Lead,₹274K - ₹650K (Glassdoor Est.),4.1,"TA Digital
4.1",Hyderābād,-1,501 to 1000 Employees,2000,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),-1
907,Senior Data Analyst,₹274K - ₹650K (Glassdoor Est.),4.2,"Luxoft
4.2",Bangalore,-1,10000+ Employees,2000,Company - Public,IT Services,Information Technology,Unknown / Non-Applicable,-1
908,Data Analyst,₹274K - ₹650K (Glassdoor Est.),3.5,"Compunnel Software Group
3.5",Noida,-1,1001 to 5000 Employees,1994,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),-1
909,Data Engineer - I,₹274K - ₹650K (Glassdoor Est.),4.2,"Phenom People
4.2",Hyderābād,-1,501 to 1000 Employees,2011,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
910,Product development Data Scientist ML,₹274K - ₹650K (Glassdoor Est.),-1,CareerXperts Consulting,Bangalore,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
911,A Data Scientists,₹274K - ₹650K (Glassdoor Est.),-1,CareerXperts Consulting,Pune,-1,-1,-1,-1,-1,-1,-1,-1
912,"Sr Professional Services Engineer, Data Engineer",₹274K - ₹650K (Glassdoor Est.),4.6,"ARM Treasure Data
4.6",Pune,-1,201 to 500 Employees,2011,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
913,Computer Scientist - Lightroom,₹274K - ₹650K (Glassdoor Est.),4.3,"Adobe
4.3",Bangalore,-1,10000+ Employees,1982,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),-1
914,Data Analyst,₹274K - ₹650K (Glassdoor Est.),-1,Maple Tech Space,Cochin,-1,-1,-1,-1,-1,-1,-1,-1
915,SA - Data Scientist,₹274K - ₹650K (Glassdoor Est.),4.5,"Golden Opportunities
4.5",Chennai,-1,51 to 200 Employees,-1,Company - Private,Metals Brokers,Mining & Metals,Less than $1 million (USD),-1
916,"Sr Professional Services Engineer, SQL and Python Data Engineer",₹274K - ₹650K (Glassdoor Est.),4.6,"ARM Treasure Data
4.6",Noida,-1,201 to 500 Employees,2011,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
917,Data Analyst,₹274K - ₹650K (Glassdoor Est.),3.9,"Netradyne
3.9",Bangalore,-1,1 to 50 Employees,-1,Contract,-1,-1,Less than $1 million (USD),-1
918,"Microbiologist, Pharmacist, Pharmaceutical Research Scientist, Chemist",₹274K - ₹650K (Glassdoor Est.),-1,Yashodha S M (Proprietor Of Co Inter Technology),Eranakulam,-1,-1,-1,-1,-1,-1,-1,-1
919,Data Analyst,₹274K - ₹650K (Glassdoor Est.),4.0,"ROCHEM Separation Systems
4.0",Maharashtra,-1,501 to 1000 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
920,Data Analyst,₹274K - ₹650K (Glassdoor Est.),-1,"ROCHEM Separation Systems
4.0",Vadodara,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
921,Data Engineer,₹274K - ₹650K (Glassdoor Est.),4.2,"Upstox
4.2",Remote,-1,51 to 200 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
922,Data Engineer,₹274K - ₹650K (Glassdoor Est.),4.2,"Upstox
4.2",Remote,-1,-1,-1,-1,-1,-1,-1,-1
923,Data Analyst,₹274K - ₹650K (Glassdoor Est.),3.8,"Kwalee
3.8",Bangalore,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
924,Data Analyst,₹274K - ₹650K (Glassdoor Est.),4.0,"Kwalee
3.8",Bangalore,-1,10000+ Employees,1967,Company - Public,Electrical & Electronic Manufacturing,Manufacturing,$10+ billion (USD),-1
925,Data Analyst,₹274K - ₹650K (Glassdoor Est.),4.0,"Dassault Systèmes
4.0",Bangalore,-1,10000+ Employees,1981,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),-1
926,DATA MODELER – MARIA DB / CASSANDRA,₹274K - ₹650K (Glassdoor Est.),4.5,"Careator Technologies
4.5",India,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
927,Eminent Scientists/ Technologist,₹274K - ₹650K (Glassdoor Est.),4.1,"CSIR
4.1",India,-1,1001 to 5000 Employees,-1,Other Organization,Accounting,Accounting & Legal,$1 to $2 billion (USD),-1
928,Eminent Scientists/ Technologist,₹274K - ₹650K (Glassdoor Est.),4.1,"CSIR
4.1",India,-1,-1,-1,-1,-1,-1,-1,-1
929,B2B Digital Marketing Data Analyst,₹274K - ₹650K (Glassdoor Est.),4.5,"Happy Marketer
4.5",India,-1,51 to 200 Employees,2009,Company - Private,Advertising & Marketing,Business Services,$5 to $10 million (USD),-1
930,Data Engineer - SPARK,₹274K - ₹650K (Glassdoor Est.),4.5,"Ideas2IT Technologies
4.5",Chennai,-1,201 to 500 Employees,2009,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
931,SR ANALYTICS DATA MODELER / ARCHITECT,₹274K - ₹650K (Glassdoor Est.),3.7,"Micron Technology
3.7",Hyderābād,-1,10000+ Employees,1978,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
932,Data Sciences Manager,₹274K - ₹650K (Glassdoor Est.),4.3,"ADCI - Karnataka
4.3",Bangalore,-1,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD),-1
933,Data Sciences Manager,₹274K - ₹650K (Glassdoor Est.),4.3,"ADCI - Karnataka
4.3",Bangalore,-1,-1,-1,-1,-1,-1,-1,-1
934,Principal Engineer - Data Engineering,₹274K - ₹650K (Glassdoor Est.),4.3,"Zeta
4.3",Bangalore,-1,501 to 1000 Employees,2015,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
935,Data Analyst,₹274K - ₹650K (Glassdoor Est.),4.0,"Prevalent AI
4.0",Cochin,-1,Unknown,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
936,Data Science Lead,₹274K - ₹650K (Glassdoor Est.),4.1,"TA Digital
4.1",Hyderābād,-1,501 to 1000 Employees,2000,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),-1
937,Senior Data Analyst,₹274K - ₹650K (Glassdoor Est.),4.2,"Luxoft
4.2",Bangalore,-1,10000+ Employees,2000,Company - Public,IT Services,Information Technology,Unknown / Non-Applicable,-1
938,Data Analyst,₹274K - ₹650K (Glassdoor Est.),3.5,"Compunnel Software Group
3.5",Noida,-1,1001 to 5000 Employees,1994,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),-1
939,Data Engineer - I,₹274K - ₹650K (Glassdoor Est.),4.2,"Phenom People
4.2",Hyderābād,-1,501 to 1000 Employees,2011,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
940,Product development Data Scientist ML,₹274K - ₹650K (Glassdoor Est.),-1,CareerXperts Consulting,Bangalore,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
941,A Data Scientists,₹274K - ₹650K (Glassdoor Est.),-1,CareerXperts Consulting,Pune,-1,-1,-1,-1,-1,-1,-1,-1
942,"Sr Professional Services Engineer, Data Engineer",₹274K - ₹650K (Glassdoor Est.),4.6,"ARM Treasure Data
4.6",Pune,-1,201 to 500 Employees,2011,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
943,Computer Scientist - Lightroom,₹274K - ₹650K (Glassdoor Est.),4.3,"Adobe
4.3",Bangalore,-1,10000+ Employees,1982,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),-1
944,Data Analyst,₹274K - ₹650K (Glassdoor Est.),-1,Maple Tech Space,Cochin,-1,-1,-1,-1,-1,-1,-1,-1
945,SA - Data Scientist,₹274K - ₹650K (Glassdoor Est.),4.5,"Golden Opportunities
4.5",Chennai,-1,51 to 200 Employees,-1,Company - Private,Metals Brokers,Mining & Metals,Less than $1 million (USD),-1
946,"Sr Professional Services Engineer, SQL and Python Data Engineer",₹274K - ₹650K (Glassdoor Est.),4.6,"ARM Treasure Data
4.6",Noida,-1,201 to 500 Employees,2011,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
947,Data Analyst,₹274K - ₹650K (Glassdoor Est.),3.9,"Netradyne
3.9",Bangalore,-1,1 to 50 Employees,-1,Contract,-1,-1,Less than $1 million (USD),-1
948,"Microbiologist, Pharmacist, Pharmaceutical Research Scientist, Chemist",₹274K - ₹650K (Glassdoor Est.),-1,Yashodha S M (Proprietor Of Co Inter Technology),Eranakulam,-1,-1,-1,-1,-1,-1,-1,-1
949,Data Analyst,₹274K - ₹650K (Glassdoor Est.),4.0,"ROCHEM Separation Systems
4.0",Maharashtra,-1,501 to 1000 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
950,Data Analyst,₹274K - ₹650K (Glassdoor Est.),-1,99Plus IT Solutions,Vadodara,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
951,Data Engineer,₹274K - ₹650K (Glassdoor Est.),4.2,"Upstox
4.2",Remote,-1,51 to 200 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
952,Data Engineer,₹274K - ₹650K (Glassdoor Est.),4.2,"Upstox
4.2",Remote,-1,-1,-1,-1,-1,-1,-1,-1
953,Data Analyst,₹274K - ₹650K (Glassdoor Est.),3.8,"Kwalee
3.8",Bangalore,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
954,Data Analyst,₹274K - ₹650K (Glassdoor Est.),4.0,"Applied Materials Inc.
4.0",Bangalore,-1,10000+ Employees,1967,Company - Public,Electrical & Electronic Manufacturing,Manufacturing,$10+ billion (USD),-1
955,Data Analyst,₹274K - ₹650K (Glassdoor Est.),4.0,"Dassault Systèmes
4.0",Bangalore,-1,10000+ Employees,1981,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),-1
956,DATA MODELER – MARIA DB / CASSANDRA,₹274K - ₹650K (Glassdoor Est.),4.5,"Careator Technologies
4.5",India,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
957,Eminent Scientists/ Technologist,₹274K - ₹650K (Glassdoor Est.),4.1,"CSIR
4.1",India,-1,1001 to 5000 Employees,-1,Other Organization,Accounting,Accounting & Legal,$1 to $2 billion (USD),-1
958,Eminent Scientists/ Technologist,₹274K - ₹650K (Glassdoor Est.),4.1,"CSIR
4.1",India,-1,-1,-1,-1,-1,-1,-1,-1
959,B2B Digital Marketing Data Analyst,₹274K - ₹650K (Glassdoor Est.),4.5,"Happy Marketer
4.5",India,-1,51 to 200 Employees,2009,Company - Private,Advertising & Marketing,Business Services,$5 to $10 million (USD),-1
960,Data Engineer - SPARK,₹274K - ₹650K (Glassdoor Est.),4.5,"Ideas2IT Technologies
4.5",Chennai,-1,201 to 500 Employees,2009,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
961,SR ANALYTICS DATA MODELER / ARCHITECT,₹274K - ₹650K (Glassdoor Est.),3.7,"Micron Technology
3.7",Hyderābād,-1,10000+ Employees,1978,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
962,Data Sciences Manager,₹274K - ₹650K (Glassdoor Est.),4.3,"ADCI - Karnataka
4.3",Bangalore,-1,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD),-1
963,Data Sciences Manager,₹274K - ₹650K (Glassdoor Est.),4.3,"ADCI - Karnataka
4.3",Bangalore,-1,-1,-1,-1,-1,-1,-1,-1
964,Principal Engineer - Data Engineering,₹274K - ₹650K (Glassdoor Est.),4.3,"Zeta
4.3",Bangalore,-1,501 to 1000 Employees,2015,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
965,Principal Engineer - Data Engineering,₹274K - ₹650K (Glassdoor Est.),4.3,"Zeta
4.3",Bangalore,-1,-1,-1,-1,-1,-1,-1,-1
966,Principal Engineer - Data Engineering,₹274K - ₹650K (Glassdoor Est.),4.3,"Zeta
4.3",Bangalore,-1,-1,-1,-1,-1,-1,-1,-1
967,Data Science Lead,₹274K - ₹650K (Glassdoor Est.),4.1,"TA Digital
4.1",Hyderābād,-1,-1,-1,-1,-1,-1,-1,-1
968,Data Analyst,₹274K - ₹650K (Glassdoor Est.),3.5,"Compunnel Software Group
3.5",Noida,-1,1001 to 5000 Employees,1994,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),-1
969,Data Engineer - I,₹274K - ₹650K (Glassdoor Est.),4.2,"Phenom People
4.2",Hyderābād,-1,501 to 1000 Employees,2011,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
970,Product development Data Scientist ML,₹274K - ₹650K (Glassdoor Est.),-1,CareerXperts Consulting,Bangalore,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
971,A Data Scientists,₹274K - ₹650K (Glassdoor Est.),-1,CareerXperts Consulting,Pune,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
972,"Sr Professional Services Engineer, Data Engineer",₹274K - ₹650K (Glassdoor Est.),4.6,"ARM Treasure Data
4.6",Pune,-1,201 to 500 Employees,2011,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
973,Computer Scientist - Lightroom,₹274K - ₹650K (Glassdoor Est.),4.3,"Adobe
4.3",Bangalore,-1,10000+ Employees,1982,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),-1
974,Data Analyst,₹274K - ₹650K (Glassdoor Est.),-1,Maple Tech Space,Cochin,-1,-1,-1,-1,-1,-1,-1,-1
975,SA - Data Scientist,₹274K - ₹650K (Glassdoor Est.),4.5,"Golden Opportunities
4.5",Chennai,-1,51 to 200 Employees,-1,Company - Private,Metals Brokers,Mining & Metals,Less than $1 million (USD),-1
976,"Sr Professional Services Engineer, SQL and Python Data Engineer",₹274K - ₹650K (Glassdoor Est.),4.6,"ARM Treasure Data
4.6",Noida,-1,201 to 500 Employees,2011,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
977,Data Analyst,₹274K - ₹650K (Glassdoor Est.),3.9,"Netradyne
3.9",Bangalore,-1,1 to 50 Employees,-1,Contract,-1,-1,Less than $1 million (USD),-1
978,"Microbiologist, Pharmacist, Pharmaceutical Research Scientist, Chemist",₹274K - ₹650K (Glassdoor Est.),-1,Yashodha S M (Proprietor Of Co Inter Technology),Eranakulam,-1,-1,-1,-1,-1,-1,-1,-1
979,Data Analyst,₹274K - ₹650K (Glassdoor Est.),4.0,"ROCHEM Separation Systems
4.0",Maharashtra,-1,501 to 1000 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
980,Data Analyst,₹274K - ₹650K (Glassdoor Est.),-1,99Plus IT Solutions,Vadodara,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
981,Data Engineer,₹274K - ₹650K (Glassdoor Est.),4.2,"Upstox
4.2",Remote,-1,51 to 200 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
982,Data Engineer,₹274K - ₹650K (Glassdoor Est.),4.2,"Upstox
4.2",Remote,-1,-1,-1,-1,-1,-1,-1,-1
983,Data Analyst,₹274K - ₹650K (Glassdoor Est.),3.8,"Kwalee
3.8",Bangalore,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
984,Data Analyst,₹274K - ₹650K (Glassdoor Est.),4.0,"Applied Materials Inc.
4.0",Bangalore,-1,10000+ Employees,1967,Company - Public,Electrical & Electronic Manufacturing,Manufacturing,$10+ billion (USD),-1
985,Data Analyst,₹274K - ₹650K (Glassdoor Est.),4.0,"Dassault Systèmes
4.0",Bangalore,-1,10000+ Employees,1981,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),-1
986,DATA MODELER – MARIA DB / CASSANDRA,₹274K - ₹650K (Glassdoor Est.),4.5,"Careator Technologies
4.5",India,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
987,Eminent Scientists/ Technologist,₹274K - ₹650K (Glassdoor Est.),4.1,"CSIR
4.1",India,-1,1001 to 5000 Employees,-1,Other Organization,Accounting,Accounting & Legal,$1 to $2 billion (USD),-1
988,Eminent Scientists/ Technologist,₹274K - ₹650K (Glassdoor Est.),4.1,"CSIR
4.1",India,-1,-1,-1,-1,-1,-1,-1,-1
989,B2B Digital Marketing Data Analyst,₹274K - ₹650K (Glassdoor Est.),4.5,"Happy Marketer
4.5",India,-1,51 to 200 Employees,2009,Company - Private,Advertising & Marketing,Business Services,$5 to $10 million (USD),-1
990,Data Engineer - SPARK,₹274K - ₹650K (Glassdoor Est.),4.5,"Ideas2IT Technologies
4.5",Chennai,-1,201 to 500 Employees,2009,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
991,SR ANALYTICS DATA MODELER / ARCHITECT,₹274K - ₹650K (Glassdoor Est.),3.7,"Micron Technology
3.7",Hyderābād,-1,10000+ Employees,1978,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
992,Data Sciences Manager,₹274K - ₹650K (Glassdoor Est.),4.3,"ADCI - Karnataka
4.3",Bangalore,-1,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD),-1
993,Data Sciences Manager,₹274K - ₹650K (Glassdoor Est.),4.3,"ADCI - Karnataka
4.3",Bangalore,-1,-1,-1,-1,-1,-1,-1,-1
994,Principal Engineer - Data Engineering,₹274K - ₹650K (Glassdoor Est.),4.3,"Zeta
4.3",Bangalore,-1,501 to 1000 Employees,2015,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
995,Data Analyst,₹274K - ₹650K (Glassdoor Est.),4.0,"Prevalent AI
4.0",Cochin,-1,Unknown,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
996,Data Science Lead,₹274K - ₹650K (Glassdoor Est.),4.1,"TA Digital
4.1",Hyderābād,-1,501 to 1000 Employees,2000,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),-1
997,Senior Data Analyst,₹274K - ₹650K (Glassdoor Est.),4.2,"Luxoft
4.2",Bangalore,-1,10000+ Employees,2000,Company - Public,IT Services,Information Technology,Unknown / Non-Applicable,-1
